img,mean_score,clean_mean_score,bbox
66857210-209c-4887-9991-d1191989a0cf_302face0_212_288_243_310_00003.png,2.9,2.9,0 0 0 0
8df24fa7-340d-4bba-9b1c-4f1646a46018_2face0_213_443_568_59600001.png,2.9,2.9,0 0 0 0
75d55ebc-5d68-4789-a82b-d13950ff1adf_302face0_396_517_189_244_00006.png,2.9,2.9,0 0 0 0
6f224daa-475d-445b-b905-195ae41835d8_602face0_232_229_147_17100001.png,2.9,2.9,0 0 0 0
d6276a4f-5572-4ebc-b375-76d74078c560_2401face0_401_121_338_451_00001.png,2.9,2.9,0 0 0 0
06cffd9b-0b81-4ef7-9e38-dba15038449b_602face0_179_640_436_555_00001.png,2.9,2.9,0 0 0 0
bdb4000d-5045-4081-af5e-e9fa43069d28_302face0_55_241_743_871_00003.png,2.9,2.9,0 0 0 0
33260968-0b0d-4ac8-9370-8be6ff009b5d_2face0_77_305_779_984_00009.png,2.9,2.9,0 0 0 0
ef0ddfe5-c55a-4f88-8423-8569eeb216ae_2face0_261_332_325_33000011.png,2.9,2.9,0 0 0 0
50ad568a-d99d-49e9-bf67-db0f589d7a16_302face0_333_204_382_464_00004.png,2.9,2.9,0 0 0 0
37dddde7-9de3-43f3-83be-79fdabf401a6_10000601face0_394_413_308_390_00002.png,2.9,2.9,0 0 0 0
22b93063-99ee-4337-b56f-13ef6ffa2e4c_602face0_556_64_387_44300001.png,2.9,2.9,0 0 0 0
16923549-085b-4f66-a85e-7b7511450b23_902face0_451_539_179_225_00006.png,2.9,2.9,0 0 0 0
ef60d10a-040c-4b74-95ec-963b5cb170f7_2face0_549_456_235_290_00012.png,2.9,2.9,0 0 0 0
2b3424dd-b21f-497c-af04-4ff7344f0b79_2face0_288_705_220_23100002.png,2.9,2.9,0 0 0 0
39b0fb24-fa61-4142-84db-e509f4a87832_302face0_83_166_207_288_00004.png,2.9,2.9,0 0 0 0
49926c0e-7665-4152-a22c-2208d96dfdb4_2face0_202_610_295_31200001.png,2.9,2.9,0 0 0 0
7fcd3d24-f9a6-495c-a1bd-eece64bb0551_2face0_264_93_480_658_00003.png,2.9,2.9,0 0 0 0
dc1c84bb-6717-459a-aa6f-e473e5bc1701_302face0_119_148_271_355_00001.png,2.9,2.9,0 0 0 0
0567284c-5774-4881-ad30-75c4eb5b26bd_10000343face0_507_303_250_316_00012.png,2.9,2.9,0 0 0 0
a54f1730-a435-4a76-9674-9e14f3bd470e_302face0_294_391_315_386_00002.png,2.9,2.9,0 0 0 0
937161be-542a-451f-889a-84f5ffad88c0_10001792face0_290_547_309_408_00001.png,2.9,2.9,0 0 0 0
bb11f1b1-6d01-4ec0-b594-f6e416681ccd_2face0_311_1004_411_42300004.png,2.9,2.9,0 0 0 0
aa623c3c-c12f-4951-ace8-444c08b88afa_302face0_354_353_251_318_00010.png,2.9,2.9,0 0 0 0
5d6eb68c-fd92-4a0a-b142-d364abf768e2_2face0_507_117_464_623_00002.png,2.9,2.9,0 0 0 0
dfdb5186-cf63-4287-9532-b2d7c0d1a68c_2face0_61_252_436_46900007.png,2.9,2.9,0 0 0 0
65c224a5-12a4-4c1a-8a4b-f24eb3a30b01_2face0_194_418_477_50000002.png,2.9,2.9,0 0 0 0
c1fca5ac-79d7-46c8-b3e6-5e4de923ac31_2face0_507_579_138_166_00001.png,2.9,2.9,0 0 0 0
4b4fc31b-591d-4626-adf8-e0ef18d95610_10000596face0_581_476_177_229_00003.png,2.9,2.9,0 0 0 0
c3f69fb4-4283-4685-b081-66f57574eb48_902face0_345_370_151_196_00005.png,2.9,2.9,0 0 0 0
df4696a0-a792-4881-8762-ba972890f287_2face0_382_195_264_344_00001.png,2.9,2.9,0 0 0 0
e65510cb-5305-4e3b-8f89-7158f01d4df1_902face0_277_109_420_597_00004.png,2.9,2.9,0 0 0 0
929fb030-ffd6-4cbe-829b-ff574ac94a2e_10000279face0_81_176_282_32700002.png,2.9,2.9,0 0 0 0
1988c6d8-2771-40e8-ae33-c40e25c94c4e_302face0_307_325_128_177_00008.png,2.9,2.9,0 0 0 0
1fbd1c51-de6d-4603-954d-f8720df5ddb6_10001038face0_454_448_158_209_00005.png,2.9,2.9,0 0 0 0
7d888333-a64f-4108-a489-51f2d344369e_10000001face0_297_297_693_904_00002.png,2.9,2.9,0 0 0 0
e76627a0-f727-4963-a4ba-652ce1da42a3_2face0_349_319_320_408_00002.png,2.9,2.9,0 0 0 0
5e71dbd7-233c-4deb-9496-dbf1f56e3dff_602face0_106_184_236_310_00001.png,2.9,2.8421052631578947,0 0 0 0
2a741070-2f7d-4fe9-817e-5f6d0a23207d_2face0_117_497_244_325_00001.png,2.9,2.9,0 0 0 0
c1b6b077-be5f-4f66-ad9e-6a4d006cc856_10000299face0_244_206_747_876_00008.png,2.9,2.9,0 0 0 0
157434d9-c258-4aa3-8a1a-4f1c037f8091_2face0_267_383_115_13200002.png,2.9,2.9,0 0 0 0
760b7f3d-33ca-42fc-89c4-0971d095bed0_2face0_279_328_215_268_00010.png,2.9,2.9,0 0 0 0
d88e817f-b1cc-464e-a69e-ea57e7cc50c8_302face0_242_480_194_20400009.png,2.9,2.9,0 0 0 0
c06ef5ab-1d81-4f52-86fe-3693a5319768_302face0_320_423_154_197_00003.png,2.9,2.9,0 0 0 0
1c3758c8-d3d3-4be3-9378-d52c932e1b90_302face0_287_784_208_271_00003.png,2.9,2.9,0 0 0 0
de73b36c-419c-44cf-9d31-6ec8bc2038e6_602face0_326_206_326_37500011.png,2.9,2.9,0 0 0 0
0b5e9f28-c79b-4258-8e02-8a29e32a3bc8_302face0_633_320_212_259_00012.png,2.9,2.9,0 0 0 0
d794b57e-8b6a-468a-94c3-ff5194cbf897_302face0_401_597_253_340_00003.png,2.9,2.9,0 0 0 0
a7fc9993-9a93-421e-a154-0b65cb5653d1_602face0_341_127_322_419_00001.png,2.9,2.9,0 0 0 0
2f351537-3b8e-40a0-93f2-7f6a1ecabc60_2face0_247_163_350_40000007.png,2.9,2.9,0 0 0 0
24526bfb-ad49-48d9-af3f-7f80192aead2_2face0_155_212_400_495_00004.png,2.9,2.9,0 0 0 0
8de7c10e-b17e-43b0-ad2f-fd6da3370b0e_2face0_344_501_288_384_00006.png,2.9,2.9,0 0 0 0
dad005be-a760-4da2-b754-a2a230408624_602face1_413_380_198_249_00009.png,2.9,2.9,0 0 0 0
dde66eab-31ac-4f2f-ba78-ce581b07b814_10000496face0_192_183_189_19700006.png,2.9,2.9,0 0 0 0
553a4c1c-82dd-4e77-ad6f-f4710195f13c_10000818face0_110_315_130_14300004.png,2.9,2.9,0 0 0 0
c78ec346-dd67-4d2a-8d60-474a0b88c217_302face0_547_57_341_460_00004.png,2.9,2.9,0 0 0 0
79e1346c-1c93-44d7-9169-a1e32330778f_2face0_490_704_301_401_00003.png,2.9,2.9,0 0 0 0
12729525-cf91-4714-9044-03888e6d69fe_10001837face0_70_447_547_725_00003.png,2.9,2.9,0 0 0 0
db1cd475-295b-4b6b-b9da-658e93d311cd_902face0_310_171_357_469_00001.png,2.9,2.9,0 0 0 0
0ee98abe-5258-49cb-ae52-df3ec92bebe9_602face0_512_454_378_493_00006.png,2.9,2.9,0 0 0 0
3717d726-02cb-4a7a-ac67-ff52f15844ae_302face0_436_762_459_571_00001.png,2.9,2.9,0 0 0 0
b43a0d2c-1658-4d4c-9339-1a2e2662e8d8_2face0_406_78_136_14900009.png,2.9,3,0 0 0 0
78990463-9291-4ce1-95b1-e57767f4f038_10000185face0_73_387_180_242_00010.png,2.9,2.9,0 0 0 0
d523ba04-9ca4-425f-88c6-f74a0f8d2905_2face0_70_153_281_360_00009.png,2.9,2.9,0 0 0 0
406c1fc8-ae38-4177-b843-ae472e9a9a1d_2face0_299_136_427_555_00002.png,2.9,2.9,0 0 0 0
2a6258a1-59a2-4e7d-9dc7-52555412ec13_10000288face0_507_522_214_283_00001.png,2.9,2.9,0 0 0 0
85128deb-2a22-419b-9808-74789fe4b261_602face0_366_132_355_455_00002.png,2.9,2.9,0 0 0 0
c018e4ea-55bc-4524-a67d-d667cf6111b4_2face0_528_592_148_15800002.png,2.9,2.9,0 0 0 0
48ee27a5-5597-4c28-b0ef-1d3cb083036a_2face0_135_231_428_542_00001.png,2.9,2.9,0 0 0 0
3763219c-b932-400a-a744-bbab7b6b3150_2face0_70_249_139_13000007.png,2.9,2.9,0 0 0 0
ab07ba6a-0065-46a2-8dd2-8e6a97089da0_2face0_142_308_205_271_00004.png,2.9,2.9,0 0 0 0
38428e7e-45f0-4362-80e3-6997fae9b9cb_2face0_284_576_322_399_00002.png,2.9,2.9,0 0 0 0
9fdb5279-16ed-4895-9dba-653ddd7b31fb_302face0_73_289_155_207_00012.png,2.9,2.9,0 0 0 0
93a8dd59-234c-47fd-87cd-cb01fc6dd0a8_902face0_419_91_222_26300001.png,2.95,2.95,0 0 0 0
0caccae1-5698-4a7a-a063-f53dfd8bdd73_302face0_401_422_221_273_00002.png,2.95,2.95,0 0 0 0
40678980-b496-4c8b-a21e-2c738c67e84b_302face0_160_273_683_900_00001.png,2.95,2.95,0 0 0 0
b4e3386b-91d8-49c9-9c97-8d5a4ace161c_2face0_390_414_536_671_00001.png,2.95,2.95,0 0 0 0
74a209a5-ee70-4c57-8be4-c10cb3c9669b_2face0_150_197_296_33800006.png,2.95,2.95,0 0 0 0
09727eb6-0ae2-4b81-8674-1b4f6932c75d_10000131face0_245_61_214_308_00004.png,2.95,2.95,0 0 0 0
54dc1802-7c0b-4df2-8c1d-7312ff8fb54d_2face0_425_648_312_388_00001.png,2.95,2.833333333333333,0 0 0 0
48d53a39-0eca-48ca-ac05-9fce14c8ad96_302face0_517_464_131_183_00003.png,2.95,2.95,0 0 0 0
03b02174-d340-4bd3-9279-66fd1d318771_2face0_221_435_244_334_00001.png,2.95,2.95,0 0 0 0
247feff2-41c4-493e-853d-6c6b9c6eb470_302face0_279_194_283_31800008.png,2.95,2.95,0 0 0 0
7fb1c5d2-80f0-4189-af12-7c636677b668_2face0_397_379_387_41000002.png,2.95,2.95,0 0 0 0
8ea403da-327d-4df7-ab8d-30fd00e85ae3_2face0_618_307_182_253_00001.png,2.95,2.95,0 0 0 0
cc813fda-b018-4419-a113-f7106266bb28_2face0_358_333_128_168_00001.png,2.95,2.95,0 0 0 0
631601ed-6dff-41ad-8f17-dafca020a702_2face0_235_265_582_764_00003.png,2.95,2.95,0 0 0 0
33051843-2fa2-47eb-818b-538a20ede139_302face0_325_371_208_21900001.png,2.95,2.95,0 0 0 0
89f0f268-4bc6-4850-a27b-863d497b99d3_602face0_109_268_376_532_00008.png,2.95,2.95,0 0 0 0
77b6ba15-4d88-41d5-8b2f-4edbce808305_2face0_103_130_665_847_00007.png,2.95,2.95,0 0 0 0
2f750a30-2d15-4f56-aeef-6231bb681808_602face0_129_154_358_39900003.png,2.95,2.95,0 0 0 0
bd305652-33ac-4e83-878c-cfb9f0f9dc08_10001767face0_455_260_286_31900009.png,2.95,2.95,0 0 0 0
d42e2b84-3a9d-4812-abf9-a9cf5ee0bde7_2face0_340_467_313_373_00006.png,2.95,2.95,0 0 0 0
b238efdc-5095-4eb1-91df-98c1cba16eb5_2face0_394_322_169_223_00001.png,2.95,2.95,0 0 0 0
99f1c2b9-54d9-43d8-8c01-ebcc187709b4_1202face0_323_810_477_47300001.png,2.95,2.95,0 0 0 0
03fde58f-4835-4993-bd88-b1051461bb33_602face0_99_341_148_188_00001.png,2.95,2.95,0 0 0 0
87a23739-e9f7-404c-b030-972e370d09fb_302face0_431_785_221_279_00002.png,2.95,2.95,0 0 0 0
7df08433-d94d-4316-8d7f-edc1afc8e7ca_302face0_57_344_302_32600003.png,2.95,2.95,0 0 0 0
733be184-7612-4584-91cc-84de95abf5c9_1801face0_307_619_247_320_00002.png,2.95,2.95,0 0 0 0
62c0eeb5-d267-454f-91e5-14aeaab4b25d_2face0_158_511_199_22400011.png,2.95,2.95,0 0 0 0
16a25c8e-f05b-4889-8488-eb8401b9b4e7_902face0_289_277_303_408_00003.png,2.95,2.95,0 0 0 0
1a497237-cc07-41c4-9c1b-b8126db52b8e_2face0_199_109_179_242_00003.png,2.95,2.95,0 0 0 0
d78b2958-8c4c-4e58-a687-109053d2c683_602face0_321_91_590_839_00003.png,2.95,2.95,0 0 0 0
94498f50-245c-4b40-a420-2fb196309078_302face0_662_111_327_438_00002.png,2.95,2.95,0 0 0 0
9fe35e27-d51c-4988-a2c3-afc3715ff89f_302face0_278_103_237_314_00001.png,2.95,2.95,0 0 0 0
38d75dbf-4143-4310-93bc-1b402839f3ff_302face0_535_55_371_495_00007.png,2.95,2.95,0 0 0 0
91bae705-f920-468d-81a7-2d04a3fe1d79_302face0_148_523_136_15400008.png,2.95,2.95,0 0 0 0
fdf4c5e0-4c30-4838-ab71-25a826ae8448_302face0_303_93_253_344_00008.png,2.95,2.95,0 0 0 0
49fa7e5c-2bb2-497c-9fe3-a0e232a012de_2face0_429_404_324_407_00007.png,2.95,2.95,0 0 0 0
c57b60bc-6252-4b8a-8694-f25619ddeb03_302face0_445_620_304_36100001.png,2.95,2.95,0 0 0 0
029c1515-b448-45ac-91b6-1cbe2e16af5d_2face0_62_456_396_508_00003.png,2.95,2.95,0 0 0 0
0685db34-1026-460a-b3a2-375ee24e47fe_302face0_331_331_320_33600001.png,2.95,2.95,0 0 0 0
944ef063-06de-4f89-8d9d-933fdb590bcf_2face0_320_524_275_381_00001.png,2.95,2.95,0 0 0 0
6153d52b-5727-4d4f-8d41-01a55e47b7aa_602face0_188_316_152_16500005.png,2.95,2.95,0 0 0 0
3a2c2ca9-6684-43ff-9e35-1863fca39a4e_10002630face0_188_380_422_566_00001.png,2.95,2.95,0 0 0 0
9c965892-2626-4e93-aa92-4f4f109bc6a3_902face0_327_173_142_203_00007.png,2.95,2.95,0 0 0 0
050394fb-d12b-48a1-aa7c-dd7d65909b43_602face0_502_50_386_530_00004.png,2.95,2.95,0 0 0 0
ef6d5227-cdcc-413f-84a8-1c1f51318552_2face0_172_492_600_67400006.png,2.95,2.95,0 0 0 0
ca663fce-d300-42a6-a5b3-b9139108c71a_2face0_248_102_428_567_00001.png,2.95,2.95,0 0 0 0
f8b412f3-029f-4c60-ba85-9c837d09ea01_10000313face0_258_540_386_492_00001.png,2.95,2.95,0 0 0 0
860f3497-c84c-4e9d-9bd0-9fb12ca6963e_2face0_317_325_301_386_00004.png,2.95,2.95,0 0 0 0
5847cbb6-f1e9-43f5-b825-16c07717fc3b_2face0_485_92_397_542_00005.png,2.95,2.95,0 0 0 0
13d63a1e-89e4-4cbe-ae75-63eada595cff_2face0_109_728_114_12200007.png,2.95,2.95,0 0 0 0
a859bcf8-403d-436d-962b-76bf86c98f3c_10000598face0_127_345_396_514_00002.png,2.95,2.95,0 0 0 0
69607fb0-5377-4f56-8220-29b2616f5c84_10001056face0_206_53_171_18500006.png,2.95,2.95,0 0 0 0
b97b1df8-414d-4662-85e8-4656eac66bbd_1801face0_442_688_242_331_00001.png,2.95,2.95,0 0 0 0
02fee605-67dc-4b24-9285-03abbaecd90a_302face0_277_281_267_345_00001.png,2.95,2.95,0 0 0 0
e4b67738-f447-4edb-aca0-bad2114d7fbb_10000301face0_467_264_194_21700007.png,2.95,2.95,0 0 0 0
47d03b32-928f-43fb-b398-68f38e4c1d41_602face0_482_721_177_222_00001.png,2.95,2.95,0 0 0 0
448ff2d3-9a1f-43ae-9620-dfcbad6515e6_10000263face0_552_359_476_55100004.png,2.95,2.95,0 0 0 0
91e96c3c-6bb5-48eb-9577-9c7c8c605cc5_2face0_128_233_420_527_00005.png,2.95,2.95,0 0 0 0
7d89c86c-9030-4af5-b960-2c186b1cfb6b_10000769face0_712_299_152_15200001.png,2.95,2.95,0 0 0 0
af7ce67d-c737-4c4a-a5ac-0ae122e6c6b4_602face0_124_293_421_564_00008.png,2.95,2.95,0 0 0 0
bcfb4bea-e9a3-48f1-99eb-a4e8a1422746_2face0_135_268_788_1145_00001.png,2.95,2.95,0 0 0 0
a4c86d93-29f4-4a36-ba04-e9df6b38267d_302face0_374_385_166_220_00001.png,2.95,2.95,0 0 0 0
c3ea4bef-629c-43d4-9676-ab437d98893e_302face0_687_587_201_257_00007.png,2.95,2.95,0 0 0 0
2df00d31-87ec-4b18-912a-8b7fb1f08e5e_10001501face0_144_646_548_708_00001.png,2.95,2.95,0 0 0 0
2eb11635-e1af-444b-b179-16a6de5f9cba_2face0_270_437_440_45700003.png,2.95,2.95,0 0 0 0
fbc5aef1-fc73-4b1f-973f-2968fd2e37cc_2face0_185_469_556_58800001.png,2.95,2.95,0 0 0 0
5020738a-d5c5-49a4-b086-95c220b7be36_10000075face0_476_242_319_405_00001.png,2.95,2.95,0 0 0 0
474df9fc-0e87-4dd1-ab97-8bbe0897b47d_302face0_447_587_240_310_00003.png,2.95,2.95,0 0 0 0
866b4b4b-e315-4643-8faa-8ec4ea1eec15_302face0_178_246_270_334_00001.png,2.95,2.95,0 0 0 0
a485c1c0-ffd7-4849-be3e-9a4f4e343d23_2face0_640_383_180_222_00013.png,2.95,2.95,0 0 0 0
13752972-129e-4655-854e-92ea1929cdfc_302face0_247_58_261_357_00007.png,2.95,2.95,0 0 0 0
689a2b69-810e-47a1-b808-a28d784b02b2_10001201face0_430_297_158_210_00001.png,2.95,2.6,0 0 0 0
c64f7491-cdba-4981-8c71-c155d1a9687b_2face0_257_560_218_292_00002.png,2.95,2.95,0 0 0 0
4d29537a-1570-48cd-bc2c-e2c47813beb3_902face0_112_416_330_425_00001.png,2.95,2.95,0 0 0 0
d30bde0d-d86c-4f9f-a7ee-470ffc835ac2_3057face0_555_762_159_199_00002.png,2.95,2.95,0 0 0 0
bee85041-6885-4b5e-ad0a-f593b611c4d1_2face0_444_532_359_455_00001.png,2.95,2.95,0 0 0 0
86abd326-14db-4a09-bd07-a3829771b367_2face0_289_648_380_484_00001.png,2.95,2.95,0 0 0 0
710474ee-9804-4f5d-a635-dff28260bacb_2face0_228_392_261_327_00003.png,2.95,2.95,0 0 0 0
298e21af-0492-4ac0-86c9-72f48c590d4f_2face0_419_371_442_545_00007.png,2.95,2.95,0 0 0 0
ad4e5530-7c6b-4572-b0dd-7d1fe2eaba59_2face0_160_174_495_673_00007.png,2.95,2.95,0 0 0 0
a5c151f4-51cd-4e6f-9499-ee460691f008_1202face0_504_174_401_545_00002.png,2.95,2.95,0 0 0 0
6c82b2c8-3550-4d92-a878-4571c4bb2658_602face0_275_549_310_390_00003.png,2.95,2.95,0 0 0 0
0d6da917-80ee-4d81-8294-19ba4fe26f8b_10000242face0_295_117_284_397_00001.png,2.95,2.95,0 0 0 0
c26a9774-4d23-47b2-af3c-ee9edbd00112_2face0_103_463_205_270_00003.png,2.95,2.95,0 0 0 0
c409779d-65bb-4554-b528-ac7a97fd7794_2face0_546_619_203_253_00001.png,2.95,2.95,0 0 0 0
3559a4ca-0285-4872-bb29-d68751c5f943_2face1_136_670_156_218_00009.png,2.95,2.95,0 0 0 0
513fae2e-88ce-4b30-ae0a-5c9095b70df4_2face0_433_136_243_325_00010.png,2.95,2.95,0 0 0 0
3b5902f0-d819-48d6-bb99-db3a9ed5c021_602face0_186_324_151_16700002.png,2.95,2.95,0 0 0 0
61a3ec89-7d65-4da9-8bfa-113797ea4117_2face0_158_428_744_960_00001.png,2.95,2.95,0 0 0 0
40c62745-3dfc-49c0-b9cf-e0ca67cb235c_302face0_371_560_291_394_00002.png,2.95,2.95,0 0 0 0
098e2f95-57df-46f5-82ae-83506323d807_2face0_222_170_417_553_00002.png,2.95,2.95,0 0 0 0
d4f93c31-6725-44c8-bc83-f5474cd8d177_2face0_342_373_267_368_00001.png,2.95,2.95,0 0 0 0
844f485f-f98d-46bc-89ad-0b40ae40df31_302face0_285_392_214_283_00001.png,2.95,2.95,0 0 0 0
a089ef18-8167-4261-9af0-8f4b7556ac3f_302face0_299_349_193_247_00006.png,2.95,2.95,0 0 0 0
097b66a3-3160-4e2e-8059-bc7f9a220404_302face0_119_60_205_25800005.png,2.95,2.95,0 0 0 0
9b19b910-f466-466f-9eb4-b28f54e73c45_10000295face0_158_395_246_334_00001.png,2.95,2.95,0 0 0 0
ba1df5b9-f790-42a0-a19e-e8d7d52e118e_2face0_100_263_403_529_00001.png,2.95,2.95,0 0 0 0
77040c69-2d55-4359-a86e-29e717e1b8c5_2face0_180_450_191_251_00003.png,2.95,2.95,0 0 0 0
6cc711a9-18b3-4c0c-b2e0-47cbc46160a5_302face0_98_702_138_14500002.png,2.95,2.95,0 0 0 0
767ae34c-1eb9-4047-8577-a2fb86b9bc68_302face0_285_369_308_410_00001.png,2.95,2.95,0 0 0 0
a30b1dd0-61d1-45c5-a9fa-a4d2000049ab_2face0_277_637_714_880_00001.png,2.95,2.95,0 0 0 0
4cfc9c23-1879-458c-a92a-bdf4b2aa1346_2face0_349_619_534_667_00001.png,2.95,2.95,0 0 0 0
9ca95524-c99e-40f0-81c7-b8655c818b9d_2face0_327_316_390_567_00001.png,2.95,2.95,0 0 0 0
7effddb3-e0f7-44e2-bc21-1b549adc9a16_10000138face0_518_394_296_364_00010.png,2.95,2.833333333333333,0 0 0 0
3960048f-1b18-48ab-803e-3b0b2db1da29_602face0_172_125_187_251_00003.png,2.95,2.95,0 0 0 0
04cebd32-1a19-474f-aebe-821c528c1733_2face0_369_553_281_358_00001.png,2.95,2.95,0 0 0 0
57bda7af-cce0-409f-980e-3404aadeca9d_2face0_433_684_152_16100002.png,2.95,2.95,0 0 0 0
c05e4afe-1e8e-4f2d-b817-22f3ad7d5c87_1801face0_224_755_244_297_00002.png,2.95,2.95,0 0 0 0
f83481d1-4b6d-4095-bab6-eea605f5b323_2face0_168_315_296_394_00005.png,2.95,2.95,0 0 0 0
80d78eeb-0e03-4337-a4f1-a7e179d1a59d_302face0_117_799_166_18300001.png,2.95,2.95,0 0 0 0
fd712776-e58f-490b-b7b0-c349f56b8983_2face0_65_65_357_473_00006.png,2.95,2.95,0 0 0 0
d88ae5e9-92f2-43cb-8931-f878bfeda26a_2face0_337_124_389_479_00011.png,2.95,2.95,0 0 0 0
d93ac4aa-24dc-4213-a18d-293ed3e552d5_1202face0_142_309_732_1024_00002.png,2.95,2.95,0 0 0 0
68a9abfd-e972-4621-9e82-ed56e6538e5b_302face0_81_223_301_397_00007.png,2.95,2.95,0 0 0 0
5b2aa1b2-a284-4262-b8c9-5fae79eccc41_302face0_244_199_224_299_00006.png,2.95,2.95,0 0 0 0
8cdaf543-3d9b-4704-9df1-331083af0385_2face0_63_423_284_388_00003.png,2.95,2.95,0 0 0 0
bef5376b-8c56-402e-a2b2-6282f1b9b618_302face0_53_188_532_697_00009.png,2.95,2.95,0 0 0 0
fa55a344-19a1-46e5-bb3c-aea75f7d950b_302face0_227_262_183_264_00008.png,2.95,2.95,0 0 0 0
abfacb90-c433-41bd-a126-99e98c971e8e_602face0_628_442_214_284_00012.png,2.95,2.95,0 0 0 0
5bcbdd93-95e5-4842-b45a-f3de29055f65_302face0_78_562_408_527_00004.png,2.95,2.95,0 0 0 0
66d889af-3776-4b8f-bc8c-6549912b1c64_2face0_327_412_221_290_00004.png,2.95,2.95,0 0 0 0
83302071-bcfb-4e71-be21-c7b15c28b2bb_2face0_449_374_249_331_00001.png,2.95,2.95,0 0 0 0
8b8cf130-115f-4a0c-a0b4-508bd7b70056_2face0_281_371_322_423_00009.png,2.95,2.95,0 0 0 0
b5bc1ff3-1654-4e77-a6a0-56ed8ec43d0e_2face0_449_472_152_15200008.png,2.95,2.95,0 0 0 0
9b2d07ee-70d5-4c07-ba60-9b6ebf7d0d99_302face0_521_373_246_323_00002.png,2.95,2.95,0 0 0 0
6c9f05bf-a625-4c25-9009-ebfdd5a65a8b_2face0_480_382_266_347_00010.png,2.95,2.95,0 0 0 0
2121284c-5e45-4bb0-a9bd-84a2316800b9_2face0_208_410_413_527_00001.png,2.95,2.95,0 0 0 0
2b5a4704-2407-406b-852b-9497d8c6729e_2056face0_101_313_173_229_00002.png,2.95,2.95,0 0 0 0
2b5b4373-585e-4084-9385-da38c48e5112_1502face0_241_319_284_407_00001.png,2.95,2.95,0 0 0 0
d0ab2625-18e1-4d42-85b8-fb04d2b95cef_302face0_68_104_278_375_00006.png,2.95,2.95,0 0 0 0
5372eeba-5211-4d9e-8b18-ae81c42b926f_1202face0_166_302_198_266_00011.png,2.95,2.95,0 0 0 0
726ebdf0-4bb0-4770-a791-3344cbdd8730_902face0_119_95_492_61400001.png,2.95,2.95,0 0 0 0
282d1d02-fe4a-48c7-84b6-c18350cfa020_2face0_51_256_670_830_00003.png,2.95,2.95,0 0 0 0
2e5f4d36-f1d7-4fd2-b574-e7502a4cb44f_302face0_308_315_350_456_00006.png,2.95,2.95,0 0 0 0
963839bd-4734-4054-9ec7-e791115a179a_302face0_131_216_288_353_00001.png,2.95,2.95,0 0 0 0
73e03bbb-95d9-435c-a628-3eb5c7bb3006_302face0_245_239_291_412_00001.png,2.95,2.95,0 0 0 0
8d66ddad-33c8-4343-ae60-8b6ff5327767_10000587face0_296_518_537_721_00002.png,2.95,2.95,0 0 0 0
15f6e3e0-8a41-4f60-81fb-6c58a693f27a_2face0_458_323_183_17400006.png,2.95,2.95,0 0 0 0
06bc70cc-e6f9-4f20-8e88-d2bacf285b4e_2face0_194_561_415_571_00001.png,2.95,2.95,0 0 0 0
c4fba047-8d3d-43b0-bc3b-772f3ed6bca7_602face0_177_222_223_25400007.png,2.95,2.95,0 0 0 0
90ce4fd0-5c8e-4a45-8113-559e4f6b4963_10000284face0_370_383_421_543_00001.png,2.95,2.95,0 0 0 0
61da2fdc-daaf-4a37-b949-c53b6ee255a4_2face0_281_60_271_379_00001.png,2.95,2.95,0 0 0 0
8ada64fe-d0a7-49b7-a8f4-c4b6c2649558_2face0_421_381_373_40000001.png,2.95,2.95,0 0 0 0
255f6171-1447-42df-8025-67431087a463_2face0_97_232_121_13000006.png,2.95,2.95,0 0 0 0
b9747851-1a74-42b9-afd1-501bc9917046_2face0_51_236_655_821_00002.png,2.95,2.95,0 0 0 0
1ae57b38-6524-4c0c-9ddd-0c102c7a6f4f_2face0_277_464_292_384_00001.png,2.95,2.95,0 0 0 0
a9e26688-cb41-4ff6-89cb-a77858781f7d_10000602face0_216_431_656_860_00001.png,2.95,2.95,0 0 0 0
8bee5b13-35e2-46a2-b5e0-f28731c97710_10001281face0_180_149_337_37700001.png,2.95,2.95,0 0 0 0
49022c0b-d253-4e30-99e4-d08fee4e47c3_302face0_317_476_543_701_00010.png,2.95,2.95,0 0 0 0
f71b03f1-d882-40ff-8d70-d0393926f67d_2113face0_146_636_251_320_00003.png,2.95,2.95,0 0 0 0
b80ac266-4d9d-48ae-be6c-018e63562942_902face0_130_219_282_386_00001.png,2.95,2.894736842105264,0 0 0 0
5a430b46-a508-4144-80b7-046286cc989a_302face0_516_456_211_283_00005.png,2.95,2.95,0 0 0 0
485663b6-5999-41f8-9401-3692c3ccbfbe_2face0_237_249_287_368_00001.png,2.95,2.95,0 0 0 0
f87dba46-63a5-4246-8134-481aa2a69429_2face0_460_294_324_444_00005.png,2.95,2.95,0 0 0 0
93da089e-8e6a-4059-bf97-d3f6909d69b4_302face0_497_733_151_14600009.png,2.95,2.95,0 0 0 0
7233fcae-84e8-41ea-b3f6-e37e45095051_2face0_433_900_151_179_00004.png,2.95,2.95,0 0 0 0
f0a26c54-fbb5-4f9b-9fc3-ff29f27f0e52_2face0_381_264_274_381_00007.png,2.95,2.95,0 0 0 0
fe3d3b26-e502-42a3-b716-f82dc0695716_2face0_121_336_411_530_00007.png,2.95,2.95,0 0 0 0
518830ca-8ac6-41e2-8344-cdb5df61a7b0_2face0_478_271_349_39600008.png,2.95,2.95,0 0 0 0
